Source,Target,IntervalNumber,StartTime,EndTime,Duration,DurationRatio,RangeMax,RangeMin,RangeRate,LinkID,LinkType
LEO_9 +X_OCT,LEO_25 -Y_OCT,2,16-Feb-2023 00:21:30,16-Feb-2023 00:26:30,300,0.0416666666666667,7965481.6952,7906167.0604,30,LEO_9 +X_OCT--LEO_25 -Y_OCT--2,LEO_LEO
LEO_9 +X_OCT,LEO_39 -X_OCT,1,16-Feb-2023 00:34:30,16-Feb-2023 00:39:30,300,0.0416666666666667,4017532.8393,3777245.4961,30,LEO_9 +X_OCT--LEO_39 -X_OCT--1,LEO_LEO
LEO_9 +X_OCT,LEO_40 -X_OCT,1,16-Feb-2023 00:27:30,16-Feb-2023 00:32:30,300,0.0416666666666667,7432362.4084,7321807.207,30,LEO_9 +X_OCT--LEO_40 -X_OCT--1,LEO_LEO
LEO_9 +X_OCT,LEO_44 +Y_OCT,2,16-Feb-2023 01:38:30,16-Feb-2023 01:43:30,300,0.0416666666666667,7688069.1061,5561135.6567,30,LEO_9 +X_OCT--LEO_44 +Y_OCT--2,LEO_LEO
LEO_9 +X_OCT,LEO_44 -Y_OCT,1,16-Feb-2023 00:43:30,16-Feb-2023 00:48:30,300,0.0416666666666667,7830426.641,5722527.4689,30,LEO_9 +X_OCT--LEO_44 -Y_OCT--1,LEO_LEO
LEO_9 +X_OCT,LEO_53 -X_OCT,1,16-Feb-2023 00:46:30,16-Feb-2023 00:51:30,300,0.0416666666666667,7936980.8309,7815031.9078,30,LEO_9 +X_OCT--LEO_53 -X_OCT--1,LEO_LEO
LEO_9 +X_OCT,LEO_53 -X_OCT,2,16-Feb-2023 01:40:30,16-Feb-2023 01:45:30,300,0.0416666666666667,7955258.9155,7817869.438,30,LEO_9 +X_OCT--LEO_53 -X_OCT--2,LEO_LEO
LEO_9 +X_OCT,LEO_53 +Y_OCT,2,16-Feb-2023 01:40:30,16-Feb-2023 01:45:30,300,0.0416666666666667,7955258.6971,7817869.305,30,LEO_9 +X_OCT--LEO_53 +Y_OCT--2,LEO_LEO
LEO_9 +X_OCT,LEO_58 -X_OCT,1,16-Feb-2023 00:11:30,16-Feb-2023 00:16:30,300,0.0416666666666667,1833933.4102,1481537.0077,30,LEO_9 +X_OCT--LEO_58 -X_OCT--1,LEO_LEO
LEO_10 +X_OCT,LEO_26 -X_OCT,2,16-Feb-2023 00:07:30,16-Feb-2023 00:12:30,300,0.0416666666666667,7977067.124,7907046.8925,30,LEO_10 +X_OCT--LEO_26 -X_OCT--2,LEO_LEO
LEO_10 +X_OCT,LEO_26 -X_OCT,5,16-Feb-2023 01:02:30,16-Feb-2023 01:07:30,300,0.0416666666666667,7963606.0708,7906122.8179,30,LEO_10 +X_OCT--LEO_26 -X_OCT--5,LEO_LEO
LEO_10 +X_OCT,LEO_26 +Y_OCT,2,16-Feb-2023 01:02:30,16-Feb-2023 01:07:30,300,0.0416666666666667,7963606.2022,7906122.8771,30,LEO_10 +X_OCT--LEO_26 +Y_OCT--2,LEO_LEO
LEO_10 +X_OCT,LEO_26 -Y_OCT,2,16-Feb-2023 00:07:30,16-Feb-2023 00:12:30,300,0.0416666666666667,7977067.1041,7907046.9413,30,LEO_10 +X_OCT--LEO_26 -Y_OCT--2,LEO_LEO
LEO_10 +X_OCT,LEO_33 -X_OCT,2,16-Feb-2023 01:08:30,16-Feb-2023 01:13:30,300,0.0416666666666667,7428904.3776,7321698.2926,30,LEO_10 +X_OCT--LEO_33 -X_OCT--2,LEO_LEO
LEO_10 +X_OCT,LEO_40 -X_OCT,1,16-Feb-2023 00:20:30,16-Feb-2023 00:25:30,300,0.0416666666666667,3985080.6551,3774654.9316,30,LEO_10 +X_OCT--LEO_40 -X_OCT--1,LEO_LEO
LEO_10 +X_OCT,LEO_40 -X_OCT,2,16-Feb-2023 01:15:30,16-Feb-2023 01:20:30,300,0.0416666666666667,4010642.1518,3776498.1254,30,LEO_10 +X_OCT--LEO_40 -X_OCT--2,LEO_LEO
LEO_10 +X_OCT,LEO_45 +Y_OCT,1,16-Feb-2023 01:24:30,16-Feb-2023 01:29:30,300,0.0416666666666667,7846620.1431,5740968.7598,30,LEO_10 +X_OCT--LEO_45 +Y_OCT--1,LEO_LEO
LEO_10 +X_OCT,LEO_53 -X_OCT,1,16-Feb-2023 00:39:30,16-Feb-2023 00:44:30,300,0.0416666666666667,4603300.1049,4417142.339,30,LEO_10 +X_OCT--LEO_53 -X_OCT--1,LEO_LEO
LEO_10 +X_OCT,LEO_54 -X_OCT,1,16-Feb-2023 00:32:30,16-Feb-2023 00:37:30,300,0.0416666666666667,7914043.62,7813279.3967,30,LEO_10 +X_OCT--LEO_54 -X_OCT--1,LEO_LEO
LEO_10 +X_OCT,LEO_54 -X_OCT,2,16-Feb-2023 01:27:30,16-Feb-2023 01:32:30,300,0.0416666666666667,7933446.0987,7814619.2504,30,LEO_10 +X_OCT--LEO_54 -X_OCT--2,LEO_LEO
LEO_10 +X_OCT,LEO_54 -Y_OCT,2,16-Feb-2023 00:32:30,16-Feb-2023 00:37:30,300,0.0416666666666667,7914043.417,7813279.2817,30,LEO_10 +X_OCT--LEO_54 -Y_OCT--2,LEO_LEO
LEO_10 +X_OCT,LEO_59 -X_OCT,2,16-Feb-2023 00:52:30,16-Feb-2023 00:57:30,300,0.0416666666666667,1824760.6915,1480017.0798,30,LEO_10 +X_OCT--LEO_59 -X_OCT--2,LEO_LEO
LEO_11 +X_OCT,LEO_27 -X_OCT,3,16-Feb-2023 00:48:30,16-Feb-2023 00:53:30,300,0.0416666666666667,7979142.8771,7907302.7959,30,LEO_11 +X_OCT--LEO_27 -X_OCT--3,LEO_LEO
LEO_11 +X_OCT,LEO_27 -X_OCT,6,16-Feb-2023 01:43:30,16-Feb-2023 01:48:30,300,0.0416666666666667,7962010.0525,7906109.4935,30,LEO_11 +X_OCT--LEO_27 -X_OCT--6,LEO_LEO
LEO_11 +X_OCT,LEO_27 +Y_OCT,2,16-Feb-2023 00:48:30,16-Feb-2023 00:53:30,300,0.0416666666666667,7979142.8561,7907302.8435,30,LEO_11 +X_OCT--LEO_27 +Y_OCT--2,LEO_LEO
LEO_11 +X_OCT,LEO_27 -Y_OCT,3,16-Feb-2023 01:43:30,16-Feb-2023 01:48:30,300,0.0416666666666667,7962010.041,7906109.5516,30,LEO_11 +X_OCT--LEO_27 -Y_OCT--3,LEO_LEO
LEO_11 +X_OCT,LEO_33 -X_OCT,1,16-Feb-2023 00:06:30,16-Feb-2023 00:11:30,300,0.0416666666666667,4052545.7402,3782493.4488,30,LEO_11 +X_OCT--LEO_33 -X_OCT--1,LEO_LEO
LEO_11 +X_OCT,LEO_33 -X_OCT,2,16-Feb-2023 01:01:30,16-Feb-2023 01:06:30,300,0.0416666666666667,3991628.1688,3774980.274,30,LEO_11 +X_OCT--LEO_33 -X_OCT--2,LEO_LEO
LEO_11 +X_OCT,LEO_34 -X_OCT,3,16-Feb-2023 01:49:30,16-Feb-2023 01:54:30,300,0.0416666666666667,7425499.2819,7321646.2593,30,LEO_11 +X_OCT--LEO_34 -X_OCT--3,LEO_LEO
LEO_11 +X_OCT,LEO_46 +Y_OCT,2,16-Feb-2023 01:11:30,16-Feb-2023 01:16:30,300,0.0416666666666667,7510605.6347,5361768.7068,30,LEO_11 +X_OCT--LEO_46 +Y_OCT--2,LEO_LEO
LEO_11 +X_OCT,LEO_46 -Y_OCT,2,16-Feb-2023 00:16:30,16-Feb-2023 00:21:30,300,0.0416666666666667,7655187.3187,5524042.506,30,LEO_11 +X_OCT--LEO_46 -Y_OCT--2,LEO_LEO
LEO_11 +X_OCT,LEO_54 -X_OCT,2,16-Feb-2023 01:20:30,16-Feb-2023 01:25:30,300,0.0416666666666667,4597629.761,4416870.7289,30,LEO_11 +X_OCT--LEO_54 -X_OCT--2,LEO_LEO
LEO_11 +X_OCT,LEO_55 -X_OCT,1,16-Feb-2023 00:18:30,16-Feb-2023 00:23:30,300,0.0416666666666667,7947752.7876,7816568.8656,30,LEO_11 +X_OCT--LEO_55 -X_OCT--1,LEO_LEO
LEO_11 +X_OCT,LEO_55 -X_OCT,2,16-Feb-2023 01:13:30,16-Feb-2023 01:18:30,300,0.0416666666666667,7917293.247,7813385.0942,30,LEO_11 +X_OCT--LEO_55 -X_OCT--2,LEO_LEO
LEO_11 +X_OCT,LEO_55 +Y_OCT,2,16-Feb-2023 01:13:30,16-Feb-2023 01:18:30,300,0.0416666666666667,7917293.0427,7813384.9777,30,LEO_11 +X_OCT--LEO_55 +Y_OCT--2,LEO_LEO
LEO_11 +X_OCT,LEO_55 -Y_OCT,2,16-Feb-2023 00:18:30,16-Feb-2023 00:23:30,300,0.0416666666666667,7947752.5718,7816568.7356,30,LEO_11 +X_OCT--LEO_55 -Y_OCT--2,LEO_LEO
LEO_11 +X_OCT,LEO_60 -X_OCT,1,16-Feb-2023 00:38:30,16-Feb-2023 00:43:30,300,0.0416666666666667,1756800.7286,1473809.5984,30,LEO_11 +X_OCT--LEO_60 -X_OCT--1,LEO_LEO
LEO_11 +X_OCT,LEO_60 -X_OCT,2,16-Feb-2023 01:33:30,16-Feb-2023 01:38:30,300,0.0416666666666667,1815671.3857,1478660.5002,30,LEO_11 +X_OCT--LEO_60 -X_OCT--2,LEO_LEO
LEO_12 +X_OCT,LEO_28 -X_OCT,2,16-Feb-2023 00:35:30,16-Feb-2023 00:40:30,300,0.0416666666666667,7985247.0823,7908206.1012,30,LEO_12 +X_OCT--LEO_28 -X_OCT--2,LEO_LEO
LEO_12 +X_OCT,LEO_28 -X_OCT,5,16-Feb-2023 01:29:30,16-Feb-2023 01:34:30,300,0.0416666666666667,7981247.6058,7907589.5261,30,LEO_12 +X_OCT--LEO_28 -X_OCT--5,LEO_LEO
LEO_12 +X_OCT,LEO_28 +Y_OCT,2,16-Feb-2023 00:35:30,16-Feb-2023 00:40:30,300,0.0416666666666667,7985247.2264,7908206.1732,30,LEO_12 +X_OCT--LEO_28 +Y_OCT--2,LEO_LEO
LEO_12 +X_OCT,LEO_28 -Y_OCT,2,16-Feb-2023 01:29:30,16-Feb-2023 01:34:30,300,0.0416666666666667,7981247.5837,7907589.5726,30,LEO_12 +X_OCT--LEO_28 -Y_OCT--2,LEO_LEO
LEO_12 +X_OCT,LEO_34 -X_OCT,1,16-Feb-2023 00:47:30,16-Feb-2023 00:52:30,300,0.0416666666666667,4059948.9382,3783888.3713,30,LEO_12 +X_OCT--LEO_34 -X_OCT--1,LEO_LEO
LEO_12 +X_OCT,LEO_34 -X_OCT,2,16-Feb-2023 01:42:30,16-Feb-2023 01:47:30,300,0.0416666666666667,3998266.0709,3775415.8941,30,LEO_12 +X_OCT--LEO_34 -X_OCT--2,LEO_LEO
LEO_12 +X_OCT,LEO_47 +Y_OCT,2,16-Feb-2023 00:57:30,16-Feb-2023 01:02:30,300,0.0416666666666667,7671640.0926,5542593.7979,30,LEO_12 +X_OCT--LEO_47 +Y_OCT--2,LEO_LEO
LEO_12 +X_OCT,LEO_47 -Y_OCT,1,16-Feb-2023 00:02:30,16-Feb-2023 00:07:30,300,0.0416666666666667,7814208.5647,5704075.1221,30,LEO_12 +X_OCT--LEO_47 -Y_OCT--1,LEO_LEO
LEO_12 +X_OCT,LEO_47 -Y_OCT,3,16-Feb-2023 01:52:30,16-Feb-2023 01:57:30,300,0.0416666666666667,7527262.1045,5380394.7389,30,LEO_12 +X_OCT--LEO_47 -Y_OCT--3,LEO_LEO
LEO_12 +X_OCT,LEO_56 -X_OCT,1,16-Feb-2023 00:05:30,16-Feb-2023 00:10:30,300,0.0416666666666667,7940564.6622,7815497.8064,30,LEO_12 +X_OCT--LEO_56 -X_OCT--1,LEO_LEO
LEO_12 +X_OCT,LEO_56 -X_OCT,2,16-Feb-2023 00:59:30,16-Feb-2023 01:04:30,300,0.0416666666666667,7951481.5408,7817192.569,30,LEO_12 +X_OCT--LEO_56 -X_OCT--2,LEO_LEO
LEO_12 +X_OCT,LEO_56 -X_OCT,3,16-Feb-2023 01:54:30,16-Feb-2023 01:59:30,300,0.0416666666666667,7920592.6265,7813544.0904,30,LEO_12 +X_OCT--LEO_56 -X_OCT--3,LEO_LEO
LEO_12 +X_OCT,LEO_56 +Y_OCT,2,16-Feb-2023 00:59:30,16-Feb-2023 01:04:30,300,0.0416666666666667,7951481.3236,7817192.4375,30,LEO_12 +X_OCT--LEO_56 +Y_OCT--2,LEO_LEO
LEO_12 +X_OCT,LEO_56 -Y_OCT,4,16-Feb-2023 01:54:30,16-Feb-2023 01:59:30,300,0.0416666666666667,7920592.4208,7813543.9723,30,LEO_12 +X_OCT--LEO_56 -Y_OCT--4,LEO_LEO
LEO_12 +X_OCT,LEO_61 -X_OCT,1,16-Feb-2023 00:24:30,16-Feb-2023 00:29:30,300,0.0416666666666667,1843188.1646,1483219.7598,30,LEO_12 +X_OCT--LEO_61 -X_OCT--1,LEO_LEO
LEO_12 +X_OCT,LEO_61 -X_OCT,2,16-Feb-2023 01:19:30,16-Feb-2023 01:24:30,300,0.0416666666666667,1765292.0539,1474057.8798,30,LEO_12 +X_OCT--LEO_61 -X_OCT--2,LEO_LEO
LEO_13 +X_OCT,LEO_29 -X_OCT,2,16-Feb-2023 00:21:30,16-Feb-2023 00:26:30,300,0.0416666666666667,7965481.5626,7906167,30,LEO_13 +X_OCT--LEO_29 -X_OCT--2,LEO_LEO
LEO_13 +X_OCT,LEO_29 -X_OCT,5,16-Feb-2023 01:16:30,16-Feb-2023 01:21:30,300,0.0416666666666667,7983088.4982,7907861.943,30,LEO_13 +X_OCT--LEO_29 -X_OCT--5,LEO_LEO
LEO_13 +X_OCT,LEO_29 +Y_OCT,2,16-Feb-2023 00:21:30,16-Feb-2023 00:26:30,300,0.0416666666666667,7965481.6952,7906167.0604,30,LEO_13 +X_OCT--LEO_29 +Y_OCT--2,LEO_LEO
LEO_13 +X_OCT,LEO_29 -Y_OCT,2,16-Feb-2023 01:16:30,16-Feb-2023 01:21:30,300,0.0416666666666667,7983088.6411,7907862.0138,30,LEO_13 +X_OCT--LEO_29 -Y_OCT--2,LEO_LEO
LEO_13 +X_OCT,LEO_35 -X_OCT,1,16-Feb-2023 00:34:30,16-Feb-2023 00:39:30,300,0.0416666666666667,4017532.8393,3777245.4961,30,LEO_13 +X_OCT--LEO_35 -X_OCT--1,LEO_LEO
LEO_13 +X_OCT,LEO_36 -X_OCT,1,16-Feb-2023 00:27:30,16-Feb-2023 00:32:30,300,0.0416666666666667,7432362.4084,7321807.207,30,LEO_13 +X_OCT--LEO_36 -X_OCT--1,LEO_LEO
LEO_13 +X_OCT,LEO_48 +Y_OCT,1,16-Feb-2023 00:43:30,16-Feb-2023 00:48:30,300,0.0416666666666667,7830426.641,5722527.4689,30,LEO_13 +X_OCT--LEO_48 +Y_OCT--1,LEO_LEO
LEO_13 +X_OCT,LEO_48 -Y_OCT,2,16-Feb-2023 01:38:30,16-Feb-2023 01:43:30,300,0.0416666666666667,7688069.1061,5561135.6567,30,LEO_13 +X_OCT--LEO_48 -Y_OCT--2,LEO_LEO
LEO_13 +X_OCT,LEO_49 -X_OCT,1,16-Feb-2023 00:46:30,16-Feb-2023 00:51:30,300,0.0416666666666667,7936980.8309,7815031.9078,30,LEO_13 +X_OCT--LEO_49 -X_OCT--1,LEO_LEO
LEO_13 +X_OCT,LEO_49 -X_OCT,2,16-Feb-2023 01:40:30,16-Feb-2023 01:45:30,300,0.0416666666666667,7955258.9155,7817869.438,30,LEO_13 +X_OCT--LEO_49 -X_OCT--2,LEO_LEO
LEO_13 +X_OCT,LEO_49 -Y_OCT,2,16-Feb-2023 01:40:30,16-Feb-2023 01:45:30,300,0.0416666666666667,7955258.6971,7817869.305,30,LEO_13 +X_OCT--LEO_49 -Y_OCT--2,LEO_LEO
LEO_13 +X_OCT,LEO_62 -X_OCT,1,16-Feb-2023 00:11:30,16-Feb-2023 00:16:30,300,0.0416666666666667,1833933.4102,1481537.0077,30,LEO_13 +X_OCT--LEO_62 -X_OCT--1,LEO_LEO
LEO_14 +X_OCT,LEO_30 -X_OCT,2,16-Feb-2023 00:07:30,16-Feb-2023 00:12:30,300,0.0416666666666667,7977067.124,7907046.8925,30,LEO_14 +X_OCT--LEO_30 -X_OCT--2,LEO_LEO
LEO_14 +X_OCT,LEO_30 -X_OCT,5,16-Feb-2023 01:02:30,16-Feb-2023 01:07:30,300,0.0416666666666667,7963606.0708,7906122.8179,30,LEO_14 +X_OCT--LEO_30 -X_OCT--5,LEO_LEO
LEO_14 +X_OCT,LEO_30 +Y_OCT,2,16-Feb-2023 00:07:30,16-Feb-2023 00:12:30,300,0.0416666666666667,7977067.1041,7907046.9413,30,LEO_14 +X_OCT--LEO_30 +Y_OCT--2,LEO_LEO
LEO_14 +X_OCT,LEO_30 -Y_OCT,2,16-Feb-2023 01:02:30,16-Feb-2023 01:07:30,300,0.0416666666666667,7963606.2022,7906122.8771,30,LEO_14 +X_OCT--LEO_30 -Y_OCT--2,LEO_LEO
LEO_14 +X_OCT,LEO_36 -X_OCT,1,16-Feb-2023 00:20:30,16-Feb-2023 00:25:30,300,0.0416666666666667,3985080.6551,3774654.9316,30,LEO_14 +X_OCT--LEO_36 -X_OCT--1,LEO_LEO
LEO_14 +X_OCT,LEO_36 -X_OCT,2,16-Feb-2023 01:15:30,16-Feb-2023 01:20:30,300,0.0416666666666667,4010642.1518,3776498.1254,30,LEO_14 +X_OCT--LEO_36 -X_OCT--2,LEO_LEO
LEO_14 +X_OCT,LEO_37 -X_OCT,2,16-Feb-2023 01:08:30,16-Feb-2023 01:13:30,300,0.0416666666666667,7428904.3776,7321698.2926,30,LEO_14 +X_OCT--LEO_37 -X_OCT--2,LEO_LEO
LEO_14 +X_OCT,LEO_41 -Y_OCT,1,16-Feb-2023 01:24:30,16-Feb-2023 01:29:30,300,0.0416666666666667,7846620.1431,5740968.7598,30,LEO_14 +X_OCT--LEO_41 -Y_OCT--1,LEO_LEO
LEO_14 +X_OCT,LEO_49 -X_OCT,1,16-Feb-2023 00:39:30,16-Feb-2023 00:44:30,300,0.0416666666666667,4603300.1049,4417142.339,30,LEO_14 +X_OCT--LEO_49 -X_OCT--1,LEO_LEO
LEO_14 +X_OCT,LEO_50 -X_OCT,1,16-Feb-2023 00:32:30,16-Feb-2023 00:37:30,300,0.0416666666666667,7914043.62,7813279.3967,30,LEO_14 +X_OCT--LEO_50 -X_OCT--1,LEO_LEO
LEO_14 +X_OCT,LEO_50 -X_OCT,2,16-Feb-2023 01:27:30,16-Feb-2023 01:32:30,300,0.0416666666666667,7933446.0987,7814619.2504,30,LEO_14 +X_OCT--LEO_50 -X_OCT--2,LEO_LEO
LEO_14 +X_OCT,LEO_50 +Y_OCT,2,16-Feb-2023 00:32:30,16-Feb-2023 00:37:30,300,0.0416666666666667,7914043.417,7813279.2817,30,LEO_14 +X_OCT--LEO_50 +Y_OCT--2,LEO_LEO
LEO_14 +X_OCT,LEO_63 -X_OCT,2,16-Feb-2023 00:52:30,16-Feb-2023 00:57:30,300,0.0416666666666667,1824760.6915,1480017.0798,30,LEO_14 +X_OCT--LEO_63 -X_OCT--2,LEO_LEO
LEO_15 +X_OCT,LEO_31 -X_OCT,3,16-Feb-2023 00:48:30,16-Feb-2023 00:53:30,300,0.0416666666666667,7979142.8771,7907302.7959,30,LEO_15 +X_OCT--LEO_31 -X_OCT--3,LEO_LEO
LEO_15 +X_OCT,LEO_31 -X_OCT,6,16-Feb-2023 01:43:30,16-Feb-2023 01:48:30,300,0.0416666666666667,7962010.0525,7906109.4935,30,LEO_15 +X_OCT--LEO_31 -X_OCT--6,LEO_LEO
LEO_15 +X_OCT,LEO_31 +Y_OCT,3,16-Feb-2023 01:43:30,16-Feb-2023 01:48:30,300,0.0416666666666667,7962010.041,7906109.5516,30,LEO_15 +X_OCT--LEO_31 +Y_OCT--3,LEO_LEO
LEO_15 +X_OCT,LEO_31 -Y_OCT,2,16-Feb-2023 00:48:30,16-Feb-2023 00:53:30,300,0.0416666666666667,7979142.8561,7907302.8435,30,LEO_15 +X_OCT--LEO_31 -Y_OCT--2,LEO_LEO
LEO_15 +X_OCT,LEO_37 -X_OCT,1,16-Feb-2023 00:06:30,16-Feb-2023 00:11:30,300,0.0416666666666667,4052545.7402,3782493.4488,30,LEO_15 +X_OCT--LEO_37 -X_OCT--1,LEO_LEO
LEO_15 +X_OCT,LEO_37 -X_OCT,2,16-Feb-2023 01:01:30,16-Feb-2023 01:06:30,300,0.0416666666666667,3991628.1688,3774980.274,30,LEO_15 +X_OCT--LEO_37 -X_OCT--2,LEO_LEO
LEO_15 +X_OCT,LEO_38 -X_OCT,3,16-Feb-2023 01:49:30,16-Feb-2023 01:54:30,300,0.0416666666666667,7425499.2819,7321646.2593,30,LEO_15 +X_OCT--LEO_38 -X_OCT--3,LEO_LEO
LEO_15 +X_OCT,LEO_42 +Y_OCT,2,16-Feb-2023 00:16:30,16-Feb-2023 00:21:30,300,0.0416666666666667,7655187.3187,5524042.506,30,LEO_15 +X_OCT--LEO_42 +Y_OCT--2,LEO_LEO
LEO_15 +X_OCT,LEO_42 -Y_OCT,2,16-Feb-2023 01:11:30,16-Feb-2023 01:16:30,300,0.0416666666666667,7510605.6347,5361768.7068,30,LEO_15 +X_OCT--LEO_42 -Y_OCT--2,LEO_LEO
LEO_15 +X_OCT,LEO_50 -X_OCT,2,16-Feb-2023 01:20:30,16-Feb-2023 01:25:30,300,0.0416666666666667,4597629.761,4416870.7289,30,LEO_15 +X_OCT--LEO_50 -X_OCT--2,LEO_LEO
LEO_15 +X_OCT,LEO_51 -X_OCT,1,16-Feb-2023 00:18:30,16-Feb-2023 00:23:30,300,0.0416666666666667,7947752.7876,7816568.8656,30,LEO_15 +X_OCT--LEO_51 -X_OCT--1,LEO_LEO
LEO_15 +X_OCT,LEO_51 -X_OCT,2,16-Feb-2023 01:13:30,16-Feb-2023 01:18:30,300,0.0416666666666667,7917293.247,7813385.0942,30,LEO_15 +X_OCT--LEO_51 -X_OCT--2,LEO_LEO
LEO_15 +X_OCT,LEO_51 +Y_OCT,2,16-Feb-2023 00:18:30,16-Feb-2023 00:23:30,300,0.0416666666666667,7947752.5718,7816568.7356,30,LEO_15 +X_OCT--LEO_51 +Y_OCT--2,LEO_LEO
LEO_15 +X_OCT,LEO_51 -Y_OCT,2,16-Feb-2023 01:13:30,16-Feb-2023 01:18:30,300,0.0416666666666667,7917293.0427,7813384.9777,30,LEO_15 +X_OCT--LEO_51 -Y_OCT--2,LEO_LEO
LEO_15 +X_OCT,LEO_64 -X_OCT,1,16-Feb-2023 00:38:30,16-Feb-2023 00:43:30,300,0.0416666666666667,1756800.7286,1473809.5984,30,LEO_15 +X_OCT--LEO_64 -X_OCT--1,LEO_LEO
LEO_15 +X_OCT,LEO_64 -X_OCT,2,16-Feb-2023 01:33:30,16-Feb-2023 01:38:30,300,0.0416666666666667,1815671.3857,1478660.5002,30,LEO_15 +X_OCT--LEO_64 -X_OCT--2,LEO_LEO
LEO_16 +X_OCT,LEO_32 -X_OCT,2,16-Feb-2023 00:35:30,16-Feb-2023 00:40:30,300,0.0416666666666667,7985247.0823,7908206.1012,30,LEO_16 +X_OCT--LEO_32 -X_OCT--2,LEO_LEO
LEO_16 +X_OCT,LEO_32 -X_OCT,5,16-Feb-2023 01:29:30,16-Feb-2023 01:34:30,300,0.0416666666666667,7981247.6058,7907589.5261,30,LEO_16 +X_OCT--LEO_32 -X_OCT--5,LEO_LEO
LEO_16 +X_OCT,LEO_32 +Y_OCT,2,16-Feb-2023 01:29:30,16-Feb-2023 01:34:30,300,0.0416666666666667,7981247.5837,7907589.5726,30,LEO_16 +X_OCT--LEO_32 +Y_OCT--2,LEO_LEO
LEO_16 +X_OCT,LEO_32 -Y_OCT,2,16-Feb-2023 00:35:30,16-Feb-2023 00:40:30,300,0.0416666666666667,7985247.2264,7908206.1732,30,LEO_16 +X_OCT--LEO_32 -Y_OCT--2,LEO_LEO
LEO_16 +X_OCT,LEO_38 -X_OCT,1,16-Feb-2023 00:47:30,16-Feb-2023 00:52:30,300,0.0416666666666667,4059948.9382,3783888.3713,30,LEO_16 +X_OCT--LEO_38 -X_OCT--1,LEO_LEO
LEO_16 +X_OCT,LEO_38 -X_OCT,2,16-Feb-2023 01:42:30,16-Feb-2023 01:47:30,300,0.0416666666666667,3998266.0709,3775415.8941,30,LEO_16 +X_OCT--LEO_38 -X_OCT--2,LEO_LEO
LEO_16 +X_OCT,LEO_43 +Y_OCT,1,16-Feb-2023 00:02:30,16-Feb-2023 00:07:30,300,0.0416666666666667,7814208.5647,5704075.1221,30,LEO_16 +X_OCT--LEO_43 +Y_OCT--1,LEO_LEO
LEO_16 +X_OCT,LEO_43 +Y_OCT,3,16-Feb-2023 01:52:30,16-Feb-2023 01:57:30,300,0.0416666666666667,7527262.1045,5380394.7389,30,LEO_16 +X_OCT--LEO_43 +Y_OCT--3,LEO_LEO
LEO_16 +X_OCT,LEO_43 -Y_OCT,2,16-Feb-2023 00:57:30,16-Feb-2023 01:02:30,300,0.0416666666666667,7671640.0926,5542593.7979,30,LEO_16 +X_OCT--LEO_43 -Y_OCT--2,LEO_LEO
LEO_16 +X_OCT,LEO_52 -X_OCT,1,16-Feb-2023 00:05:30,16-Feb-2023 00:10:30,300,0.0416666666666667,7940564.6622,7815497.8064,30,LEO_16 +X_OCT--LEO_52 -X_OCT--1,LEO_LEO
LEO_16 +X_OCT,LEO_52 -X_OCT,2,16-Feb-2023 00:59:30,16-Feb-2023 01:04:30,300,0.0416666666666667,7951481.5408,7817192.569,30,LEO_16 +X_OCT--LEO_52 -X_OCT--2,LEO_LEO
LEO_16 +X_OCT,LEO_52 -X_OCT,3,16-Feb-2023 01:54:30,16-Feb-2023 01:59:30,300,0.0416666666666667,7920592.6265,7813544.0904,30,LEO_16 +X_OCT--LEO_52 -X_OCT--3,LEO_LEO
LEO_16 +X_OCT,LEO_52 +Y_OCT,4,16-Feb-2023 01:54:30,16-Feb-2023 01:59:30,300,0.0416666666666667,7920592.4208,7813543.9723,30,LEO_16 +X_OCT--LEO_52 +Y_OCT--4,LEO_LEO
LEO_16 +X_OCT,LEO_52 -Y_OCT,2,16-Feb-2023 00:59:30,16-Feb-2023 01:04:30,300,0.0416666666666667,7951481.3236,7817192.4375,30,LEO_16 +X_OCT--LEO_52 -Y_OCT--2,LEO_LEO
LEO_16 +X_OCT,LEO_57 -X_OCT,1,16-Feb-2023 00:24:30,16-Feb-2023 00:29:30,300,0.0416666666666667,1843188.1646,1483219.7598,30,LEO_16 +X_OCT--LEO_57 -X_OCT--1,LEO_LEO
LEO_16 +X_OCT,LEO_57 -X_OCT,2,16-Feb-2023 01:19:30,16-Feb-2023 01:24:30,300,0.0416666666666667,1765292.0539,1474057.8798,30,LEO_16 +X_OCT--LEO_57 -X_OCT--2,LEO_LEO
LEO_17 +X_OCT,LEO_33 -X_OCT,2,16-Feb-2023 00:19:30,16-Feb-2023 00:24:30,300,0.0416666666666667,7975089.7202,7906828.9904,30,LEO_17 +X_OCT--LEO_33 -X_OCT--2,LEO_LEO
LEO_17 +X_OCT,LEO_33 -X_OCT,5,16-Feb-2023 01:14:30,16-Feb-2023 01:19:30,300,0.0416666666666667,7965417.1192,7906164.9851,30,LEO_17 +X_OCT--LEO_33 -X_OCT--5,LEO_LEO
LEO_17 +X_OCT,LEO_33 +Y_OCT,2,16-Feb-2023 01:14:30,16-Feb-2023 01:19:30,300,0.0416666666666667,7965417.2517,7906165.0454,30,LEO_17 +X_OCT--LEO_33 +Y_OCT--2,LEO_LEO
